Exch,ExchType,Token,LastRate,LastQty,TotalQty,High,Low,OpenRate,PClose,AvgRate,Time,BidQty,BidRate,OffQty,OffRate,TBidQ,TOffQ,TickDt,ChgPcnt
B,C,500180,1744,4,142131,1767.4,1743.3,1750.55,1744.7,1756.29,17125,8,1743.7,161,1744.4,65687,554286,/Date(1738905325000)/,-0.04012151
N,C,1333,1744,599,5016352,1767,1743.55,1750,1743.85,1754.82,17125,950,1744,15,1744.05,236116,536029,/Date(1738905325000)/,0.008601657
N,C,2885,1271.75,2319,2818832,1283.7,1267.5,1276.15,1281.55,1272.22,17125,1,1271.7,164,1271.9,367759,593729,/Date(1738905325000)/,-0.764699
N,C,1594,1912.6,153,1196092,1923.7,1895.95,1919.3,1915.65,1906.19,17126,375,1912.35,6,1912.6,165505,211538,/Date(1738905326000)/,-0.159214884
N,C,11483,3344.55,4,345946,3369.95,3323.05,3367,3352.75,3344.01,17126,3,3344.15,5,3344.55,118499,119140,/Date(1738905326000)/,-0.244575337
N,C,3045,742.8,269,15452178,759.9,733.4,759.8,752.25,742.12,17126,2991,742.75,199,742.8,1131089,1867236,/Date(1738905326000)/,-1.25623131
B,C,500325,1272,5,172416,1284.75,1266.45,1266.45,1281.55,1271.41,17126,400,1271.75,106,1272.3,130166,788108,/Date(1738905326000)/,-0.7451914
N,C,1394,2347.7,10,211501,2381.95,2336.1,2380,2372.7,2351.08,17126,2,2347,1,2347.7,102272,83354,/Date(1738905326000)/,-1.05365193
N,C,1333,1744.5,70,5016422,1767,1743.55,1750,1743.85,1754.82,17126,12,1744.05,86,1744.55,235682,539067,/Date(1738905326000)/,0.03727385
B,C,500325,1271.75,461,172877,1284.75,1266.45,1266.45,1281.55,1271.41,17126,339,1271.75,106,1272.3,130261,788092,/Date(1738905326000)/,-0.764699
N,C,4963,1262.15,105,1644118,1275,1259,1272,1272.4,1267.85,17126,285,1262.05,342,1262.15,270545,370012,/Date(1738905326000)/,-0.805564344
N,C,11483,3344.55,36,345982,3369.95,3323.05,3367,3352.75,3344.01,17127,28,3344.55,322,3345,116959,119171,/Date(1738905327000)/,-0.244575337
N,C,3045,742.75,581,15452759,759.9,733.4,759.8,752.25,742.12,17127,2466,742.75,168,742.8,1130360,1872543,/Date(1738905327000)/,-1.26287806
N,C,1333,1744.55,56,5016478,1767,1743.55,1750,1743.85,1754.82,17127,205,1744.05,189,1744.55,236502,540458,/Date(1738905327000)/,0.04014107
N,C,4963,1262.15,1425,1645543,1275,1259,1272,1272.4,1267.84,17127,492,1262.15,270,1262.3,282477,375443,/Date(1738905327000)/,-0.805564344
B,C,500112,743.15,13,769130,761.8,733.5,761.8,752.35,741.23,17127,38,742.7,95,743.15,191433,1030643,/Date(1738905327000)/,-1.22283506
N,C,11536,4051.8,43,452383,4090,4028.3,4090,4082.75,4046.56,17126,3,4051.1,3,4051.8,93371,94599,/Date(1738905326000)/,-0.7580675
B,C,500325,1271.75,5,172882,1284.75,1266.45,1266.45,1281.55,1271.41,17127,334,1271.75,106,1272.3,130168,788053,/Date(1738905327000)/,-0.764699
N,C,11483,3344.6,33,346015,3369.95,3323.05,3367,3352.75,3344.01,17128,3,3344.6,338,3345,118480,119361,/Date(1738905328000)/,-0.243084043
N,C,3045,742.8,620,15453379,759.9,733.4,759.8,752.25,742.12,17128,1889,742.75,160,742.8,1131129,1871606,/Date(1738905328000)/,-1.25623131
N,C,1333,1744.05,31,5016509,1767,1743.55,1750,1743.85,1754.82,17127,4,1744.35,27,1744.55,237775,531647,/Date(1738905327000)/,0.0114688762
N,C,5900,1010.15,1295,1398060,1024.45,1007.65,1019.5,1020.7,1014.81,17126,224,1010.05,189,1010.15,263080,388474,/Date(1738905326000)/,-1.03360438
B,C,500180,1744.7,25,142156,1767.4,1743.3,1750.55,1744.7,1756.29,17128,60,1743.85,108,1744.7,68730,553319,/Date(1738905328000)/,0
N,C,4963,1262.15,39,1645582,1275,1259,1272,1272.4,1267.84,17128,454,1262.15,270,1262.3,283357,363996,/Date(1738905328000)/,-0.805564344
N,C,3045,743,2636,15456015,759.9,733.4,759.8,752.25,742.12,17129,204,742.85,3384,743,1130564,1867395,/Date(1738905329000)/,-1.22964442
N,C,1333,1744.55,36,5016545,1767,1743.55,1750,1743.85,1754.82,17129,4,1744.35,202,1744.55,238104,536387,/Date(1738905329000)/,0.04014107
N,C,4963,1262.15,39,1645621,1275,1259,1272,1272.4,1267.84,17129,414,1262.25,287,1262.3,284010,376798,/Date(1738905329000)/,-0.805564344
N,C,11483,3345.65,571,346586,3369.95,3323.05,3367,3352.75,3344.02,17129,153,3345,4,3345.65,118628,118772,/Date(1738905329000)/,-0.211766452
N,C,3045,742.75,1851,15457866,759.9,733.4,759.8,752.25,742.12,17130,1030,742.75,215,742.95,1126037,1865328,/Date(1738905330000)/,-1.26287806
B,C,500112,743.2,1,769131,761.8,733.5,761.8,752.35,741.23,17130,519,742.75,104,743.2,186747,1030619,/Date(1738905330000)/,-1.21618927
B,C,500696,2346.7,1,15200,2382.95,2336.85,2382.95,2373.5,2350.88,17129,8,2346.7,4,2347,31737,177157,/Date(1738905329000)/,-1.12913418
N,C,1333,1744.2,34,5016579,1767,1743.55,1750,1743.85,1754.82,17129,1,1744.35,10,1744.55,237703,533805,/Date(1738905329000)/,0.0200705342
N,C,4963,1262.1,305,1645926,1275,1259,1272,1272.4,1267.84,17130,1,1262.25,320,1262.3,278628,376860,/Date(1738905330000)/,-0.80949384
B,C,500510,3345.15,1,27654,3397.85,3323,3397.85,3352.9,3340.2,17130,34,3345.2,56,3347.45,25816,123852,/Date(1738905330000)/,-0.231143177
N,C,3045,742.75,219,15458085,759.9,733.4,759.8,752.25,742.12,17131,905,742.75,130,742.8,1124967,1872798,/Date(1738905331000)/,-1.26287806
N,C,1333,1744.1,217,5016796,1767,1743.55,1750,1743.85,1754.82,17131,45,1744.2,202,1744.55,238494,536634,/Date(1738905331000)/,0.0143360961
N,C,3045,742.75,443,15458528,759.9,733.4,759.8,752.25,742.12,17132,742,742.75,10,742.85,1134471,1874884,/Date(1738905332000)/,-1.26287806
N,C,2885,1271.9,1325,2820157,1283.7,1267.5,1276.15,1281.55,1272.22,17131,175,1271.9,70,1272,370442,586317,/Date(1738905331000)/,-0.7529944
N,C,1333,1744.2,56,5016852,1767,1743.55,1750,1743.85,1754.82,17132,70,1744.1,218,1744.55,238935,539958,/Date(1738905332000)/,0.0200705342
B,C,500180,1744.6,10,142166,1767.4,1743.3,1750.55,1744.7,1756.29,17132,18,1743.9,27,1744.6,68457,551850,/Date(1738905332000)/,-0.005731644
N,C,4963,1262.1,81,1646007,1275,1259,1272,1272.4,1267.84,17132,438,1262.1,320,1262.3,280889,376882,/Date(1738905332000)/,-0.80949384
N,C,1594,1912.55,584,1196676,1923.7,1895.95,1919.3,1915.65,1906.2,17132,8,1912.55,25,1912.6,169071,211477,/Date(1738905332000)/,-0.161824971
N,C,1394,2346.7,28,211529,2381.95,2336.1,2380,2372.7,2351.08,17132,85,2346.7,125,2347,102135,88294,/Date(1738905332000)/,-1.095798
B,C,500112,743.25,194,769325,761.8,733.5,761.8,752.35,741.23,17132,212,742.8,31,743.25,195349,1030201,/Date(1738905332000)/,-1.20954347
B,C,500180,1743.9,10,142176,1767.4,1743.3,1750.55,1744.7,1756.29,17132,8,1743.9,27,1744.6,68447,551905,/Date(1738905332000)/,-0.0458531529
N,C,3045,742.95,396,15458924,759.9,733.4,759.8,752.25,742.12,17133,1885,742.85,76,742.95,1128501,1868201,/Date(1738905333000)/,-1.23629117
N,C,1333,1744.25,18,5016870,1767,1743.55,1750,1743.85,1754.82,17133,32,1744.25,15,1744.55,238921,540810,/Date(1738905333000)/,0.0229377523
B,C,500112,743.25,137,769462,761.8,733.5,761.8,752.35,741.24,17133,212,742.8,67,743.25,195637,1030350,/Date(1738905333000)/,-1.20954347
N,C,3045,742.9,523,15459447,759.9,733.4,759.8,752.25,742.12,17133,47,742.85,10,742.9,1127994,1873863,/Date(1738905333000)/,-1.24293792
B,C,500112,743.25,60,769522,761.8,733.5,761.8,752.35,741.24,17133,182,742.8,2,743.2,196280,1030514,/Date(1738905333000)/,-1.20954347
N,C,11536,4051.8,34,452417,4090,4028.3,4090,4082.75,4046.56,17132,20,4051.05,10,4051.8,93265,94708,/Date(1738905332000)/,-0.7580675
N,C,1333,1744.55,284,5017154,1767,1743.55,1750,1743.85,1754.82,17134,74,1744.25,1,1744.6,234615,537464,/Date(1738905334000)/,0.04014107
B,C,532540,4053.1,1,7971,4091.9,4029.55,4060.15,4082.7,4044.87,17134,21,4050.5,6,4053.05,22534,143863,/Date(1738905334000)/,-0.7250104
N,C,4963,1262.3,391,1646398,1275,1259,1272,1272.4,1267.84,17134,307,1262.2,284,1262.3,283063,375620,/Date(1738905334000)/,-0.793775558
N,C,5900,1010.45,661,1398721,1024.45,1007.65,1019.5,1020.7,1014.8,17134,724,1010.3,82,1010.5,262877,390906,/Date(1738905334000)/,-1.00421286
N,C,11483,3346,150,346736,3369.95,3323.05,3367,3352.75,3344.02,17135,14,3345.3,200,3346,118330,119078,/Date(1738905335000)/,-0.201327264
N,C,3045,742.85,275,15459722,759.9,733.4,759.8,752.25,742.12,17135,1201,742.75,4585,743,1125816,1871377,/Date(1738905335000)/,-1.24958456
B,C,500180,1744.15,20,142196,1767.4,1743.3,1750.55,1744.7,1756.29,17134,17,1744.15,37,1744.85,68880,555108,/Date(1738905334000)/,-0.0315240435
N,C,1333,1744.6,16,5017170,1767,1743.55,1750,1743.85,1754.82,17134,67,1744.6,23,1744.65,236233,532001,/Date(1738905334000)/,0.0430082865
B,C,500112,743.35,5,769527,761.8,733.5,761.8,752.35,741.24,17135,61,742.8,2,743.3,186442,1030615,/Date(1738905335000)/,-1.19625175
N,C,4963,1262.3,411,1646809,1275,1259,1272,1272.4,1267.84,17135,96,1262.2,84,1262.3,283594,369571,/Date(1738905335000)/,-0.793775558
N,C,11483,3345.6,2,346738,3369.95,3323.05,3367,3352.75,3344.02,17135,17,3345.3,2,3345.6,118654,119327,/Date(1738905335000)/,-0.21325779
N,C,3045,742.95,100,15459822,759.9,733.4,759.8,752.25,742.12,17136,54,742.8,10,742.95,1129266,1869289,/Date(1738905336000)/,-1.23629117
N,C,1333,1744.95,66,5017236,1767,1743.55,1750,1743.85,1754.82,17135,111,1744.6,1763,1745,235640,539026,/Date(1738905335000)/,0.06307882
B,C,532174,1262.5,6,37542,1273.5,1258.5,1272.6,1272.65,1266.59,17136,38,1261.95,18,1262.5,83900,442345,/Date(1738905336000)/,-0.7975484
N,C,4963,1262.2,39,1646848,1275,1259,1272,1272.4,1267.84,17136,57,1262.2,84,1262.3,283740,375852,/Date(1738905336000)/,-0.801634669
B,C,500112,743.35,10,769537,761.8,733.5,761.8,752.35,741.24,17136,176,742.8,1,743.3,186475,1030764,/Date(1738905336000)/,-1.19625175
N,C,3045,743,495,15460317,759.9,733.4,759.8,752.25,742.12,17137,80,742.9,4595,743,1128823,1873396,/Date(1738905337000)/,-1.22964442
N,C,1333,1744.6,16,5017252,1767,1743.55,1750,1743.85,1754.82,17136,116,1744.6,1835,1745,236385,529800,/Date(1738905336000)/,0.0430082865
N,C,4963,1262.85,4340,1651188,1275,1259,1272,1272.4,1267.82,17137,536,1262.75,2497,1262.9,290458,368211,/Date(1738905337000)/,-0.750550151
B,C,532174,1262.7,92,37634,1273.5,1258.5,1272.6,1272.65,1266.58,17137,44,1262.35,32,1263.05,81921,440169,/Date(1738905337000)/,-0.7818332
B,C,500325,1272.25,10,172892,1284.75,1266.45,1266.45,1281.55,1271.41,17137,384,1271.75,40,1272.25,130598,788278,/Date(1738905337000)/,-0.725683749
B,C,500112,743.3,5,769542,761.8,733.5,761.8,752.35,741.24,17137,134,742.85,246,743.3,186580,1031747,/Date(1738905337000)/,-1.20289755
N,C,3045,742.95,6234,15466551,759.9,733.4,759.8,752.25,742.12,17137,2035,742.75,4,742.9,1128325,1870100,/Date(1738905337000)/,-1.23629117
N,C,1333,1744.65,105,5017357,1767,1743.55,1750,1743.85,1754.82,17138,74,1744.7,1832,1745,239018,534196,/Date(1738905338000)/,0.0458755046
N,C,2885,1272,2842,2822999,1283.7,1267.5,1276.15,1281.55,1272.22,17138,78,1271.9,81,1272,368362,587879,/Date(1738905338000)/,-0.7451914
N,C,3045,742.8,4089,15470640,759.9,733.4,759.8,752.25,742.12,17138,362,742.8,125,743,1125160,1867831,/Date(1738905338000)/,-1.25623131
N,C,1394,2347,63,211592,2381.95,2336.1,2380,2372.7,2351.07,17138,67,2346.7,92,2347,103230,88144,/Date(1738905338000)/,-1.0831542
N,C,1333,1744.7,27,5017384,1767,1743.55,1750,1743.85,1754.82,17138,80,1744.8,1930,1745,238640,531319,/Date(1738905338000)/,0.0487427264
N,C,4963,1262.8,1856,1653044,1275,1259,1272,1272.4,1267.82,17139,606,1262.8,2354,1262.9,278098,375355,/Date(1738905339000)/,-0.754479766
N,C,3045,743.05,1279,15471919,759.9,733.4,759.8,752.25,742.12,17140,162,742.9,282,743.05,1126417,1859418,/Date(1738905340000)/,-1.22299767
N,C,1333,1745,4002,5021386,1767,1743.55,1750,1743.85,1754.81,17139,78,1744.8,735,1745,233032,530056,/Date(1738905339000)/,0.0659460351
N,C,11536,4051.45,24,452441,4090,4028.3,4090,4082.75,4046.56,17139,52,4051.2,15,4051.3,93285,94698,/Date(1738905339000)/,-0.7666401
B,C,500112,742.85,30,769572,761.8,733.5,761.8,752.35,741.24,17140,223,742.85,2,743.3,191360,1034854,/Date(1738905340000)/,-1.26271009
B,C,500696,2348.05,5,15205,2382.95,2336.85,2382.95,2373.5,2350.88,17140,8,2346.7,16,2348.05,31143,177148,/Date(1738905340000)/,-1.07225621
B,C,500112,743.3,1,769573,761.8,733.5,761.8,752.35,741.24,17140,223,742.85,1,743.3,193695,1034939,/Date(1738905340000)/,-1.20289755
N,C,3045,742.95,1230,15473149,759.9,733.4,759.8,752.25,742.12,17140,527,742.95,282,743.05,1128806,1863874,/Date(1738905340000)/,-1.23629117
N,C,5900,1010.65,2039,1400760,1024.45,1007.65,1019.5,1020.7,1014.8,17140,93,1010.65,76,1010.7,262919,385111,/Date(1738905340000)/,-0.9846184
N,C,1333,1744.8,1022,5022408,1767,1743.55,1750,1743.85,1754.81,17141,89,1744.8,25,1744.95,236146,535218,/Date(1738905341000)/,0.0544771627
B,C,500180,1744.45,10,142206,1767.4,1743.3,1750.55,1744.7,1756.29,17140,71,1744.35,179,1745.35,68623,556667,/Date(1738905340000)/,-0.0143291112
N,C,4963,1262.75,1416,1654460,1275,1259,1272,1272.4,1267.81,17141,1,1262.55,27,1262.85,274059,360719,/Date(1738905341000)/,-0.7584093
N,C,11483,3345.3,25,346763,3369.95,3323.05,3367,3352.75,3344.02,17141,3,3345.3,2,3345.5,118602,119097,/Date(1738905341000)/,-0.222205654
N,C,3045,742.95,213,15473362,759.9,733.4,759.8,752.25,742.12,17141,314,742.95,282,743.05,1127347,1866566,/Date(1738905341000)/,-1.23629117
B,C,500325,1272.25,1,172893,1284.75,1266.45,1266.45,1281.55,1271.41,17141,500,1272,39,1272.25,137501,788091,/Date(1738905341000)/,-0.725683749
N,C,1333,1744.95,246,5022654,1767,1743.55,1750,1743.85,1754.81,17141,197,1744.8,149,1744.9,232442,537806,/Date(1738905341000)/,0.06307882
B,C,500180,1744.35,1,142207,1767.4,1743.3,1750.55,1744.7,1756.29,17142,41,1744.35,244,1745.35,68564,557339,/Date(1738905342000)/,-0.0200607553
N,C,3045,743.05,276,15473638,759.9,733.4,759.8,752.25,742.12,17142,129,742.95,191,743.05,1119128,1867079,/Date(1738905342000)/,-1.22299767
N,C,1333,1745,1676,5024330,1767,1743.55,1750,1743.85,1754.81,17142,109,1744.8,551,1745,236172,537325,/Date(1738905342000)/,0.0659460351
B,C,500112,743.3,1,769574,761.8,733.5,761.8,752.35,741.24,17143,100,743.2,96,743.35,188597,1035070,/Date(1738905343000)/,-1.20289755
N,C,4963,1262.4,89,1654549,1275,1259,1272,1272.4,1267.81,17143,195,1262.35,1,1262.45,275315,378626,/Date(1738905343000)/,-0.7859164
N,C,3045,743.05,446,15474084,759.9,733.4,759.8,752.25,742.12,17143,102,742.85,100,743,1125277,1865032,/Date(1738905343000)/,-1.22299767
B,C,500180,1745.35,2,142209,1767.4,1743.3,1750.55,1744.7,1756.29,17143,37,1744.4,179,1745.3,68798,558754,/Date(1738905343000)/,0.03725569
N,C,1333,1744.8,423,5024753,1767,1743.55,1750,1743.85,1754.81,17143,180,1744.8,735,1745,237497,537468,/Date(1738905343000)/,0.0544771627
B,C,500112,743.2,4,769578,761.8,733.5,761.8,752.35,741.24,17144,96,743.2,225,743.3,186214,1034824,/Date(1738905344000)/,-1.21618927
N,C,2885,1271.95,2621,2825620,1283.7,1267.5,1276.15,1281.55,1272.22,17140,637,1271.9,192,1272,366563,588747,/Date(1738905340000)/,-0.7490929
B,C,500112,743.3,2,769580,761.8,733.5,761.8,752.35,741.24,17144,96,743.2,223,743.3,188164,1034478,/Date(1738905344000)/,-1.20289755
N,C,11483,3345.3,15,346778,3369.95,3323.05,3367,3352.75,3344.02,17144,2,3345.3,11,3345.5,118922,117614,/Date(1738905344000)/,-0.222205654
N,C,3045,743,1229,15475313,759.9,733.4,759.8,752.25,742.12,17144,24,742.85,201,743,1127966,1861677,/Date(1738905344000)/,-1.22964442
N,C,1594,1913.25,545,1197221,1923.7,1895.95,1919.3,1915.65,1906.2,17144,8,1913,25,1913.2,167808,211591,/Date(1738905344000)/,-0.125283837
N,C,1333,1744.8,103,5024856,1767,1743.55,1750,1743.85,1754.81,17144,186,1744.8,650,1745,237699,537388,/Date(1738905344000)/,0.0544771627
N,C,1394,2346.95,1,211593,2381.95,2336.1,2380,2372.7,2351.07,17143,67,2346.7,49,2346.95,103834,87871,/Date(1738905343000)/,-1.08526158
B,C,532174,1262.5,10,37644,1273.5,1258.5,1272.6,1272.65,1266.57,17145,24,1262,109,1262.7,80853,440127,/Date(1738905345000)/,-0.7975484
N,C,4963,1262.35,197,1654746,1275,1259,1272,1272.4,1267.81,17145,700,1262.3,54,1262.45,272211,379217,/Date(1738905345000)/,-0.789845943
B,C,500112,743.3,17,769597,761.8,733.5,761.8,752.35,741.24,17144,86,743.2,216,743.3,186101,1034672,/Date(1738905344000)/,-1.20289755
B,C,532174,1262.7,1,37645,1273.5,1258.5,1272.6,1272.65,1266.57,17145,21,1262.05,56,1262.65,79782,441643,/Date(1738905345000)/,-0.7818332
N,C,11483,3345.6,239,347017,3369.95,3323.05,3367,3352.75,3344.02,17145,3,3345.4,50,3346,118892,117962,/Date(1738905345000)/,-0.21325779
N,C,3045,743,11,15475324,759.9,733.4,759.8,752.25,742.12,17145,22,742.85,164,742.95,1129520,1867169,/Date(1738905345000)/,-1.22964442
B,C,500112,743.2,86,769683,761.8,733.5,761.8,752.35,741.24,17145,13,743,2,743.25,189219,1034569,/Date(1738905345000)/,-1.21618927
N,C,1333,1745,29,5024885,1767,1743.55,1750,1743.85,1754.81,17145,322,1744.8,658,1745,236846,538117,/Date(1738905345000)/,0.0659460351
N,C,4963,1262.3,46,1654792,1275,1259,1272,1272.4,1267.81,17146,655,1262.3,2,1262.35,272569,380908,/Date(1738905346000)/,-0.793775558
N,C,11483,3346,40,347057,3369.95,3323.05,3367,3352.75,3344.02,17146,3,3345.5,26,3346,119041,116848,/Date(1738905346000)/,-0.201327264
N,C,11536,4051.05,166,452607,4090,4028.3,4090,4082.75,4046.56,17146,37,4050.6,3,4051.2,93453,93722,/Date(1738905346000)/,-0.776437461
N,C,3045,743,337,15475661,759.9,733.4,759.8,752.25,742.12,17146,290,742.9,1648,743,1125880,1864363,/Date(1738905346000)/,-1.22964442
N,C,1333,1745,16,5024901,1767,1743.55,1750,1743.85,1754.81,17146,323,1744.8,701,1745,236878,539051,/Date(1738905346000)/,0.0659460351
N,C,5900,1010.25,791,1401551,1024.45,1007.65,1019.5,1020.7,1014.8,17147,474,1010.25,40,1010.55,259977,397073,/Date(1738905347000)/,-1.02380717
N,C,11483,3346.6,150,347207,3369.95,3323.05,3367,3352.75,3344.02,17146,2,3345.5,4,3346.6,118806,117817,/Date(1738905346000)/,-0.1834315
N,C,3045,743,216,15475877,759.9,733.4,759.8,752.25,742.12,17147,265,742.9,1557,743,1130161,1867979,/Date(1738905347000)/,-1.22964442
N,C,1333,1744.8,1070,5025971,1767,1743.55,1750,1743.85,1754.8,17147,140,1744.8,25,1744.9,233257,539331,/Date(1738905347000)/,0.0544771627
N,C,4963,1262.3,655,1655447,1275,1259,1272,1272.4,1267.81,17147,1,1262.25,1,1262.3,272326,382745,/Date(1738905347000)/,-0.793775558
N,C,11483,3346,10,347217,3369.95,3323.05,3367,3352.75,3344.02,17148,51,3345.5,190,3346,119207,117592,/Date(1738905348000)/,-0.201327264
N,C,3045,742.9,528,15476405,759.9,733.4,759.8,752.25,742.12,17148,49,742.85,173,742.9,1132083,1868565,/Date(1738905348000)/,-1.24293792
N,C,1333,1744.85,429,5026400,1767,1743.55,1750,1743.85,1754.8,17148,175,1744.85,8,1744.95,235838,539384,/Date(1738905348000)/,0.0573443845
N,C,4963,1262,64,1655511,1275,1259,1272,1272.4,1267.81,17148,15,1262,118,1262.4,277162,381507,/Date(1738905348000)/,-0.817353
B,C,500325,1272,20,172913,1284.75,1266.45,1266.45,1281.55,1271.41,17149,630,1272,248,1272.25,138866,790207,/Date(1738905349000)/,-0.7451914
N,C,3045,742.8,1096,15477501,759.9,733.4,759.8,752.25,742.12,17149,2394,742.75,347,742.85,1129740,1863821,/Date(1738905349000)/,-1.25623131
N,C,1333,1744.85,463,5026863,1767,1743.55,1750,1743.85,1754.8,17149,190,1744.85,2081,1745,237198,537047,/Date(1738905349000)/,0.0573443845
N,C,4963,1262.05,79,1655590,1275,1259,1272,1272.4,1267.81,17150,199,1262.05,110,1262.4,280490,381204,/Date(1738905350000)/,-0.813423455
N,C,11483,3345.7,3,347220,3369.95,3323.05,3367,3352.75,3344.02,17150,59,3345.5,1,3345.7,119750,117606,/Date(1738905350000)/,-0.210275158
N,C,3045,743,3136,15480637,759.9,733.4,759.8,752.25,742.12,17150,444,742.95,395,743,1129586,1862364,/Date(1738905350000)/,-1.22964442
N,C,1333,1744.75,853,5027716,1767,1743.55,1750,1743.85,1754.8,17150,49,1744.75,25,1744.8,233265,540633,/Date(1738905350000)/,0.0516099446
N,C,2885,1271.95,1047,2826667,1283.7,1267.5,1276.15,1281.55,1272.22,17149,139,1271.9,12,1271.95,370298,589698,/Date(1738905349000)/,-0.7490929
N,C,4963,1262.05,42,1655632,1275,1259,1272,1272.4,1267.81,17151,159,1262.05,117,1262.4,279641,377052,/Date(1738905351000)/,-0.813423455
N,C,1594,1912.5,96,1197317,1923.7,1895.95,1919.3,1915.65,1906.2,17151,1196,1912.5,1,1913,167300,212216,/Date(1738905351000)/,-0.164435044
N,C,11483,3345.7,1,347221,3369.95,3323.05,3367,3352.75,3344.02,17150,59,3345.5,5,3345.7,119374,118278,/Date(1738905350000)/,-0.210275158
B,C,532215,1010.75,1,24145,1023,1007.85,1020.55,1020.55,1015.41,17150,16,1010,438,1010.7,80574,458890,/Date(1738905350000)/,-0.9602665
N,C,1394,2345.75,723,212316,2381.95,2336.1,2380,2372.7,2351.06,17147,7,2346.2,227,2346.95,103609,89953,/Date(1738905347000)/,-1.13583684
N,C,3045,743,881,15481518,759.9,733.4,759.8,752.25,742.12,17151,20,742.85,100,742.9,1131702,1863109,/Date(1738905351000)/,-1.22964442
B,C,500180,1745.25,1,142210,1767.4,1743.3,1750.55,1744.7,1756.29,17150,44,1744.1,179,1745.2,67769,554558,/Date(1738905350000)/,0.0315240435
B,C,500325,1272,92,173005,1284.75,1266.45,1266.45,1281.55,1271.41,17150,538,1272,39,1272.25,138870,786408,/Date(1738905350000)/,-0.7451914
N,C,1333,1744.75,279,5027995,1767,1743.55,1750,1743.85,1754.8,17151,100,1744.8,1,1744.85,232836,540624,/Date(1738905351000)/,0.0516099446
B,C,500325,1272,31,173036,1284.75,1266.45,1266.45,1281.55,1271.41,17151,507,1272,39,1272.25,138839,786459,/Date(1738905351000)/,-0.7451914
B,C,500112,743,1,769684,761.8,733.5,761.8,752.35,741.24,17151,12,743,2,743.2,188824,1034630,/Date(1738905351000)/,-1.2427727
N,C,3045,742.85,38,15481556,759.9,733.4,759.8,752.25,742.12,17152,25,742.8,100,742.9,1129087,1868363,/Date(1738905352000)/,-1.24958456
N,C,1333,1744.85,49,5028044,1767,1743.55,1750,1743.85,1754.8,17151,6,1744.85,2163,1745,236392,540533,/Date(1738905351000)/,0.0573443845
N,C,11536,4050.6,61,452668,4090,4028.3,4090,4082.75,4046.56,17152,1,4050.55,2,4050.6,93788,94972,/Date(1738905352000)/,-0.787459433
B,C,500180,1744.2,19,142229,1767.4,1743.3,1750.55,1744.7,1756.28,17152,25,1744.2,151,1745.2,67863,551307,/Date(1738905352000)/,-0.0286582224
N,C,3045,742.8,900,15482456,759.9,733.4,759.8,752.25,742.12,17153,924,742.75,100,742.9,1129945,1869285,/Date(1738905353000)/,-1.25623131
N,C,5900,1010.2,2209,1403760,1024.45,1007.65,1019.5,1020.7,1014.79,17153,18,1010.15,235,1010.4,256756,394749,/Date(1738905353000)/,-1.02870572
